1 30 1.671260e-01 1.691975e-01 5.585721e-03 1.019808e-03 653264
2 30 1.877280e-01 1.881071e-01 7.329468e-03 1.338172e-03 704148
4 30 1.358483e-01 1.312423e-01 6.733021e-03 1.229276e-03 677868
8 30 7.542335e-02 8.458487e-02 9.079818e-03 1.657740e-03 558584
16 30 6.002174e-02 6.386026e-02 1.014183e-02 1.851636e-03 520796
32 35 8.836463e-02 9.243640e-02 1.504864e-02 2.543684e-03 500472
